Date,Close,High,Low,Open,Volume
,ADR,ADR,ADR,ADR,ADR
2017-01-03,13.899999618530273,14.0,13.800000190734863,13.800000190734863,124397
2017-01-04,14.0,14.0,13.5,14.0,13937
2017-01-05,13.989999771118164,14.0,13.979999542236328,14.0,714
2017-01-06,14.0,14.149999618530273,13.819999694824219,13.989999771118164,129215
2017-01-09,13.899999618530273,13.949999809265137,13.5,13.949999809265137,339773
2017-01-10,13.800000190734863,13.899999618530273,13.5,13.899999618530273,18510
2017-01-11,13.5,13.880000114440918,13.5,13.880000114440918,21231
2017-01-12,13.699999809265137,13.789999961853027,13.5,13.5,17759
2017-01-13,13.75,13.899999618530273,13.699999809265137,13.699999809265137,131252
2017-01-17,13.800000190734863,13.800000190734863,13.739999771118164,13.800000190734863,16925
2017-01-18,13.899999618530273,13.899999618530273,13.510000228881836,13.699999809265137,24309
2017-01-19,13.899999618530273,13.899999618530273,13.510000228881836,13.510000228881836,11201
2017-01-20,13.800000190734863,13.800000190734863,13.449999809265137,13.619999885559082,15196
2017-01-23,13.789999961853027,13.789999961853027,13.59000015258789,13.600000381469727,17147
2017-01-24,13.850000381469727,14.0,13.789999961853027,13.800000190734863,47753
2017-01-25,13.800000190734863,14.0,13.800000190734863,14.0,139704
2017-01-26,14.199999809265137,14.199999809265137,13.949999809265137,14.0,723254
2017-01-27,14.0,14.199999809265137,14.0,14.199999809265137,67581
2017-01-30,14.0,14.100000381469727,13.899999618530273,14.010000228881836,84100
2017-01-31,14.5,14.5,13.5,14.1899995803833,193541
2017-02-01,14.930000305175781,14.949999809265137,14.390000343322754,14.5,93290
2017-02-02,14.970000267028809,14.979999542236328,14.5,14.899999618530273,59467
2017-02-03,14.800000190734863,14.850000381469727,14.600000381469727,14.850000381469727,17433
2017-02-06,14.699999809265137,14.850000381469727,14.5,14.800000190734863,178673
2017-02-07,14.800000190734863,14.800000190734863,14.600000381469727,14.699999809265137,104745
2017-02-08,14.970000267028809,14.979999542236328,14.649999618530273,14.65999984741211,266000
2017-02-09,15.489999771118164,15.489999771118164,14.75,14.75,74556
2017-02-10,15.850000381469727,15.850000381469727,15.100000381469727,15.5,123316
2017-02-13,16.5,16.510000228881836,15.800000190734863,15.800000190734863,178729
2017-02-14,17.350000381469727,17.350000381469727,16.600000381469727,16.799999237060547,1419164
2017-02-15,17.350000381469727,17.5,17.0,17.350000381469727,27017
2017-02-16,17.350000381469727,17.350000381469727,17.0,17.0,16490
2017-02-17,18.489999771118164,18.799999237060547,17.299999237060547,17.299999237060547,42010
2017-02-21,17.389999389648438,17.5,17.0,17.5,12270
2017-02-22,16.700000762939453,17.299999237060547,16.530000686645508,17.299999237060547,81246
2017-02-23,16.600000381469727,16.700000762939453,16.25,16.25,124782
2017-02-24,16.889999389648438,16.889999389648438,16.299999237060547,16.309999465942383,25481
2017-02-27,16.209999084472656,16.889999389648438,16.209999084472656,16.549999237060547,135372
2017-02-28,16.520000457763672,17.489999771118164,16.200000762939453,16.200000762939453,45100
2017-03-01,16.989999771118164,16.989999771118164,16.0,16.0,38453
2017-03-02,17.440000534057617,17.450000762939453,16.889999389648438,16.889999389648438,22308
2017-03-03,17.0,17.290000915527344,16.799999237060547,16.799999237060547,86492
2017-03-06,16.219999313354492,16.899999618530273,15.899999618530273,16.649999618530273,113984
2017-03-07,16.6299991607666,16.84000015258789,16.200000762939453,16.84000015258789,82584
2017-03-08,16.829999923706055,16.850000381469727,16.200000762939453,16.6299991607666,98591
2017-03-09,16.549999237060547,16.75,16.399999618530273,16.700000762939453,114852
2017-03-10,17.0,17.0,16.399999618530273,16.399999618530273,130538
2017-03-13,17.0,17.0,17.0,17.0,0
2017-03-14,16.700000762939453,16.889999389648438,16.010000228881836,16.399999618530273,63554
2017-03-15,16.829999923706055,16.889999389648438,16.0,16.889999389648438,93817
2017-03-16,16.790000915527344,16.850000381469727,16.780000686645508,16.850000381469727,22874
2017-03-17,16.950000762939453,16.950000762939453,16.600000381469727,16.600000381469727,101316
2017-03-20,16.5,16.940000534057617,16.399999618530273,16.399999618530273,6509
2017-03-21,16.5,16.5,16.5,16.5,0
2017-03-22,16.950000762939453,16.950000762939453,16.399999618530273,16.399999618530273,60261
2017-03-23,16.790000915527344,16.790000915527344,16.600000381469727,16.610000610351562,10930
2017-03-24,16.5,16.5,16.399999618530273,16.399999618530273,36384
2017-03-27,16.5,16.5,16.399999618530273,16.399999618530273,45109
2017-03-28,16.639999389648438,16.799999237060547,16.399999618530273,16.799999237060547,9918
2017-03-29,16.639999389648438,16.799999237060547,16.399999618530273,16.649999618530273,51509
2017-03-30,16.940000534057617,16.940000534057617,16.5,16.639999389648438,25400
2017-03-31,16.299999237060547,16.940000534057617,16.299999237060547,16.31999969482422,7676
2017-04-03,16.010000228881836,16.940000534057617,16.0,16.299999237060547,38360
2017-04-04,16.739999771118164,16.760000228881836,15.880000114440918,15.90999984741211,35820
2017-04-05,16.0,16.0,16.0,16.0,4245
2017-04-06,15.600000381469727,16.0,15.210000038146973,15.3100004196167,106233
2017-04-07,15.350000381469727,15.350000381469727,15.350000381469727,15.350000381469727,5971
2017-04-10,15.350000381469727,15.59000015258789,15.350000381469727,15.350000381469727,21592
2017-04-11,15.1899995803833,15.579999923706055,15.0,15.359999656677246,14653
2017-04-12,14.899999618530273,15.59000015258789,14.550000190734863,15.59000015258789,21539
2017-04-13,14.489999771118164,14.5,13.5600004196167,14.0,72020
2017-04-17,14.489999771118164,14.489999771118164,14.489999771118164,14.489999771118164,0
2017-04-18,14.880000114440918,15.0,14.869999885559082,15.0,40570
2017-04-19,15.0,15.0,14.25,15.0,1107
2017-04-20,14.539999961853027,15.0,14.0,14.899999618530273,7245
2017-04-21,14.380000114440918,15.0,14.199999809265137,14.399999618530273,17914
2017-04-24,14.25,14.300000190734863,13.65999984741211,14.300000190734863,8212
2017-04-25,14.149999618530273,14.149999618530273,14.149999618530273,14.149999618530273,815
2017-04-26,13.9399995803833,14.119999885559082,13.670000076293945,14.119999885559082,72044
2017-04-27,13.9399995803833,13.9399995803833,13.9399995803833,13.9399995803833,0
2017-04-28,13.699999809265137,14.25,13.6899995803833,14.119999885559082,111943
2017-05-01,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,0
2017-05-02,13.199999809265137,13.699999809265137,12.989999771118164,13.699999809265137,106436
2017-05-03,12.789999961853027,13.399999618530273,12.510000228881836,13.399999618530273,310209
2017-05-04,12.770000457763672,13.399999618530273,12.699999809265137,12.800000190734863,365517
