Date,Open,High,Low,Close,Adj Close
2017-01-03,2.512894630432129,2.6202979938281565,2.4481075996544623,2.5717692714312017,1501996000
2017-01-04,2.5715219974517822,2.598865526058349,2.5010692788421784,2.547134545039941,1199220000
2017-01-05,2.5062437057495117,2.606749645821761,2.4892463171900805,2.574972103239938,984296000
2017-01-06,2.5397448539733887,2.5680736672632265,2.492940502956401,2.5335862630889316,822856000
2017-01-09,2.642714738845825,2.6604512039332264,2.549599119378986,2.549599119378986,916248000
2017-01-10,2.6227614879608154,2.6897652846095714,2.60206894552705,2.6557707458578186,880920000
2017-01-11,2.5904908180236816,2.6161099971334543,2.565610716945301,2.6111833584187947,525664000
2017-01-12,2.5481202602386475,2.579158948116177,2.5032867043827607,2.567581078930595,625616000
2017-01-13,2.547874689102173,2.586549663535453,2.538760019134717,2.5520622501148513,457820000
2017-01-17,2.4907236099243164,2.5422081633019826,2.4774213819460016,2.537281525311533,580612000
2017-01-18,2.536050319671631,2.5429477552081163,2.441456548858535,2.469292728670614,654424000
2017-01-19,2.5904908180236816,2.6225147919108975,2.5367892579099394,2.5390062570778493,644872000
2017-01-20,2.562162160873413,2.630890548968521,2.5402381356123502,2.613154084654689,492024000
2017-01-23,2.588765859603882,2.608719317345823,2.5545248944799233,2.556988330729785,369904000
2017-01-24,2.643946647644043,2.65010524079518,2.5840864847875755,2.5988668734239964,428052000
2017-01-25,2.655277967453003,2.6924750194392377,2.619312633934345,2.6863164271013518,522760000
2017-01-26,2.701096773147583,2.7084868489155847,2.6284270291377934,2.657987567136073,458800000
2017-01-27,2.753321409225464,2.7562774875866802,2.681390717264034,2.7079951875886237,471996000
2017-01-30,2.7102112770080566,2.7345987390992357,2.6582340727173754,2.732381739804816,496004000
2017-01-31,2.689518690109253,2.710950072599285,2.665377433273941,2.6838529736302656,362756000
2017-02-01,2.8070220947265625,2.811209655369074,2.706269738057137,2.724005966154061,590004000
2017-02-02,2.842494487762451,2.851116516358579,2.760464111613215,2.791009928461649,483240000
2017-02-03,2.817614793777466,2.8550582858873845,2.805790718579301,2.843973053877279,372744000
2017-02-06,2.889791965484619,2.8902846059293705,2.8082539812576464,2.8082539812576464,506768000
2017-02-07,2.9346249103546143,2.9787193922803534,2.904325297651174,2.9240323208048142,746224000
2017-02-08,2.9218156337738037,2.939059222142772,2.866882118799949,2.9166425572631134,449580000
2017-02-09,2.8668811321258545,2.9328998554517867,2.847666988799669,2.927972983369858,842568000
2017-02-10,2.7988932132720947,2.9733003737270183,2.7737666723435863,2.9543324253882983,1651092000
2017-02-13,2.669811487197876,2.8077606444179697,2.6653772544423178,2.793226697734242,1180724000
2017-02-14,2.6796658039093018,2.7134141428749,2.618327484250662,2.660204978297717,850632000
2017-02-15,2.685084819793701,2.7047918462382348,2.65453899928256,2.682621617682849,373020000
2017-02-16,2.641975164413452,2.6959231530015124,2.6028073243810717,2.6946914348008346,647176000
2017-02-17,2.6414825916290283,2.6459168246444107,2.581376240081923,2.628426800074228,563740000
2017-02-21,2.736077070236206,2.7400184286701705,2.6658705219142127,2.666116959596589,551952000
2017-02-22,2.7318837642669678,2.757535277097903,2.7128916431001615,2.748162590854079,433772000
2017-02-23,2.4785757064819336,2.6240986516617557,2.4585972921252544,2.6021469531310335,1592888000
2017-02-24,2.502500295639038,2.515819314856522,2.3604304436888404,2.394221371504175,1029904000
2017-02-27,2.5752618312835693,2.5903073861085066,2.50496691412672,2.520752479824807,715400000
2017-02-28,2.5029938220977783,2.594747415050766,2.4857284685525283,2.584881229913137,625360000
2017-03-01,2.535304546356201,2.574275077339813,2.4938674694972667,2.559969299441148,504804000
2017-03-02,2.4418246746063232,2.536538069697514,2.439111615009295,2.5224790390875973,754332000
2017-03-03,2.427765130996704,2.436151055904293,2.3732555605951715,2.4312182004097194,864692000
2017-03-06,2.409020185470581,2.4196261441961866,2.3473579520175183,2.391508086706745,883568000
2017-03-07,2.435410976409912,2.454896354880597,2.3961939412959787,2.409019694531119,603400000
2017-03-08,2.430972099304199,2.498553954706919,2.428752301979235,2.4837549138358663,638712000
2017-03-09,2.43047833442688,2.452923286947469,2.4023602801991895,2.414939521143395,478060000
2017-03-10,2.4447836875915527,2.468708659670919,2.426531816784506,2.456869665552953,499740000
2017-03-13,2.512120008468628,2.5219859584312254,2.4544040953371726,2.455144106270638,774136000
2017-03-14,2.510392427444458,2.5343171638406434,2.478081296000213,2.5249447152194913,522016000
2017-03-15,2.5293848514556885,2.540237323656767,2.4743820092207187,2.5219854492832603,615036000
2017-03-16,2.560462474822998,2.560955972159552,2.5259317746294228,2.53999080337513,523100000
2017-03-17,2.6162052154541016,2.617438488297071,2.5604623649765004,2.577974462990278,1119688000
2017-03-20,2.6995723247528076,2.7035188918444906,2.6176849387755565,2.6337172501258324,748568000
2017-03-21,2.6122586727142334,2.712151656924916,2.6043660087126574,2.682307065424888,913484000
2017-03-22,2.6655354499816895,2.6702217935695276,2.597213580125282,2.601159912824834,616764000
2017-03-23,2.6413638591766357,2.6776213367010673,2.6317446580174106,2.6576426882328623,533940000
2017-03-24,2.6507363319396973,2.6956264825632466,2.624838303823869,2.687733817391598,439500000
2017-03-27,2.669973850250244,2.673920181184105,2.5547888312750064,2.6041185560049698,506644000
2017-03-28,2.6561617851257324,2.6857596223121747,2.6458025773938827,2.6712073347204712,432444000
2017-03-29,2.6475296020507812,2.675894171868322,2.645309805014905,2.663561678618991,349992000
2017-03-30,2.6983394622802734,2.7131385030677544,2.64900971835996,2.6546825859856717,525532000
2017-03-31,2.686746835708618,2.710425299711572,2.673674565994518,2.6887201194497847,440808000
2017-04-03,2.6731808185577393,2.704505192716819,2.649502358853532,2.6872398452014328,445232000
2017-04-04,2.4857285022735596,2.575508812372408,2.474876027786865,2.5503505574203214,1271280000
2017-04-05,2.467229127883911,2.5249450240337565,2.45415662453779,2.4669823792377557,747048000
2017-04-06,2.485234260559082,2.497320003441405,2.4272716210477836,2.4724085070284954,635120000
2017-04-07,2.4746289253234863,2.509159863169111,2.4595833712917035,2.4916477631720477,429068000
2017-04-10,2.411487102508545,2.4820285353146954,2.4072940210618827,2.475369142919517,756332000
2017-04-11,2.4201197624206543,2.439358399024935,2.376462883421263,2.381395740507526,618148000
2017-04-12,2.400141477584839,2.4344256745555772,2.394961871011374,2.420120128098792,414092000
2017-04-13,2.3552498817443848,2.3976734681932816,2.3552498817443848,2.3759685306202423,506892000
2017-04-17,2.4474971294403076,2.447743642853223,2.3628964547113056,2.368076059055197,497292000
2017-04-18,2.44897723197937,2.455143596439748,2.4072936432073284,2.4331916682726566,370116000
2017-04-19,2.458596706390381,2.4906608612142427,2.4519370797095323,2.466489370760584,380828000
2017-04-20,2.497567653656006,2.5022539974155364,2.451937489178765,2.4731494104530185,404016000
2017-04-21,2.5079262256622314,2.5106392846960386,2.475368576365603,2.4872075718771813,341896000
2017-04-24,2.5392508506774902,2.552323120271866,2.518532430087419,2.539497364128653,371820000
2017-04-25,2.5834009647369385,2.5979532558074103,2.532344689265737,2.5538031204750427,388440000
2017-04-26,2.5656416416168213,2.5994323221585676,2.5636683584568347,2.596966012236949,327004000
2017-04-27,2.6055996417999268,2.61398556905814,2.5550366238881983,2.573041986652418,319700000
2017-04-28,2.5725488662719727,2.60559978540652,2.566875762999677,2.5986936442640287,348248000
2017-05-01,2.6302645206451416,2.6354443616835384,2.5762484298057,2.583401319598925,307732000
2017-05-02,2.5523228645324707,2.6046126433388834,2.529631162492984,2.6033793705383665,629972000
2017-05-03,2.571314811706543,2.580934009596469,2.53061775289778,2.545416555070392,336904000
2017-05-04,2.5614490509033203,2.5885803470020936,2.553556151979291,2.577481126956519,209788000
2017-05-05,2.5616955757141113,2.5688484639408236,2.5343175308430705,2.549856580109565,228428000
2017-05-08,2.534811019897461,2.575014584403575,2.523465051187781,2.5735347981663486,365240000
2017-05-09,2.5390045642852783,2.58808780062056,2.5320984228311727,2.540484586152759,847672000
2017-05-10,2.9916043281555176,3.0046768304068023,2.8122907612425885,2.8189501514582633,2129096000
2017-05-11,3.1201086044311523,3.2170417743186728,2.957567110787405,2.9610201804587852,1939792000
2017-05-12,3.154393434524536,3.1965705251596384,3.1023506301391763,3.123315801109724,962620000
2017-05-15,3.3127408027648926,3.3152073478364454,3.191142906365004,3.1955827345383363,1087540000
2017-05-16,3.374403715133667,3.3899427641155855,3.2893100095948324,3.3637977573136864,1120700000
2017-05-17,3.1501996517181396,3.32630689436719,3.1460065717263914,3.307561526325992,1271368000
2017-05-18,3.2821576595306396,3.2910370839440586,3.1336749313789083,3.1941038966821402,1156032000
2017-05-19,3.357959032058716,3.412772568214242,3.3387001329611685,3.383390555603843,1018372000
2017-05-22,3.4295613765716553,3.443881982798095,3.3907965831546814,3.4016607186772405,836608000
2017-05-23,3.383389472961426,3.45153627054573,3.350797536528517,3.449314135874478,681248000
2017-05-24,3.4214138984680176,3.4831410726726593,3.409315189598813,3.4804249206552544,815996000
2017-05-25,3.4137589931488037,3.457461834803721,3.368821580007142,3.456721044817588,608228000
2017-05-26,3.502152919769287,3.5870894766049535,3.385365212987866,3.4056116712684825,779140000
2017-05-30,3.5769660472869873,3.6120268922292973,3.5320286294099628,3.5480775894879564,989652000
2017-05-31,3.5641276836395264,3.6295583475354585,3.5073385522992924,3.621904142863519,887316000
2017-06-01,3.5643739700317383,3.5809169490447976,3.518942765351336,3.5799291503548853,503340000
2017-06-02,3.5465972423553467,3.5875839483983314,3.5406713911159806,3.5614116349832363,487456000
2017-06-05,3.6544952392578125,3.6673345017627006,3.5186956553021056,3.5303003461657005,817376000
2017-06-06,3.6379525661468506,3.6959760215629056,3.624619521827214,3.649804030280712,758728000
2017-06-07,3.6819021701812744,3.7006672826448224,3.646841324042579,3.66239650309872,612612000
2017-06-08,3.9490578174591064,3.9505391622704176,3.7478270970174865,3.789060804313351,1161744000
2017-06-09,3.6937544345855713,4.160411996865992,3.5246218589705802,4.0675744544313135,3692928000
2017-06-12,3.7028889656066895,3.7456042450069367,3.50881893971919,3.601903465118575,1697532000
2017-06-13,3.738197088241577,3.8214052778642733,3.596224424502178,3.812269495706814,1672504000
2017-06-14,3.746098756790161,3.8038754431023594,3.666594267013064,3.7411607052646785,1184640000
2017-06-15,3.762148380279541,3.7925179539575407,3.6172127487381918,3.6285706688333916,963824000
2017-06-16,3.743628978729248,3.819676984377347,3.709555699020499,3.771776644705934,924960000
2017-06-19,3.8843677043914795,3.889552764418687,3.784122739591169,3.787826219341756,778176000
2017-06-20,3.8786888122558594,3.9935013994088,3.8744915507030706,3.9265891619958033,1095444000
2017-06-21,3.937452793121338,3.9411565082640685,3.844368252195769,3.9063424336161203,682652000
2017-06-22,3.910292625427246,3.9589337583055375,3.8863424540213463,3.9456004789905337,469132000
2017-06-23,3.798196792602539,3.9337496221599273,3.783135157789055,3.9179474326361623,1088588000
2017-06-26,3.756716251373291,3.8665905575603965,3.662397126891743,3.831035688325904,1063960000
2017-06-27,3.619187593460083,3.7478269989606714,3.6135087519595785,3.7391852324445822,999492000
2017-06-28,3.746839761734009,3.7515310404609274,3.5986944399488445,3.686840937022182,994948000
2017-06-29,3.6216564178466797,3.7214073545257023,3.557460107281646,3.718444665241584,1064424000
2017-06-30,3.569312572479248,3.6525207855661446,3.5431402610878013,3.6389407304818207,731060000
2017-07-03,3.440178394317627,3.5962246658270143,3.4216602912086596,3.5814102775280228,709072000
2017-07-05,3.532029390335083,3.56091761888721,3.484622819011313,3.503634707971468,820188000
2017-07-06,3.5426461696624756,3.5895589578041225,3.450796190892149,3.5028940394909514,746284000
2017-07-07,3.623631715774536,3.6419030467152917,3.576472161445615,3.5994347705142484,654972000
2017-07-10,3.794987440109253,3.8023946366401566,3.671039284025719,3.6972115982074087,958492000
2017-07-11,3.84881329536438,3.856467499780141,3.756716304750704,3.7986908070193555,757956000
2017-07-12,4.012513160705566,4.024611634298279,3.8656026532816523,3.9085647144715634,1145208000
2017-07-13,3.9660940170288086,4.106091097707909,3.9196752534958166,4.02461125300831,1369132000
2017-07-14,4.072758674621582,4.0742397837805076,3.9754764110415577,3.9823898235862387,941948000
2017-07-17,4.05547571182251,4.135721237645781,3.9937485291710804,4.106832772998838,930792000
2017-07-18,4.097695827484131,4.112263440557578,3.982636031845438,3.9944877290816065,776640000
2017-07-19,4.0764617919921875,4.133250667407339,4.064363321113186,4.106831355696904,687044000
2017-07-20,4.135721206665039,4.13596797976278,4.0470811576504735,4.09695663797359,699596000
2017-07-21,4.15053653717041,4.180165798535851,4.100907818721504,4.115228667626562,648332000
2017-07-24,4.10238790512085,4.167325012375066,4.091771012092167,4.157695682541963,652524000
2017-07-25,4.082634925842285,4.096955768469346,4.038932078825001,4.079424992488803,496556000
2017-07-26,4.129794120788574,4.195718780630696,4.0949798158356945,4.140164239084988,640404000
2017-07-27,3.9935011863708496,4.166337461514971,3.890293297071821,4.154732534315388,782856000
2017-07-28,4.058931827545166,4.0833760181325385,3.932761799178759,3.957699300422914,513348000
2017-07-31,4.012513160705566,4.108560630237936,3.9658476197051025,4.0725119825295755,559672000
2017-08-01,4.0614013671875,4.063129720683439,3.975230465478226,4.003130894500963,431384000
2017-08-02,4.058931827545166,4.0964620546194155,3.9818967179466553,4.09251180183747,478444000
2017-08-03,4.110537052154541,4.114240532707977,4.0414024325303055,4.058439196581819,442420000
2017-08-04,4.128561496734619,4.1991772280186686,4.11053716875365,4.133252540839299,589096000
2017-08-07,4.255471706390381,4.255965252541277,4.148066080006529,4.157695881240808,717412000
2017-08-08,4.2048563957214355,4.3100392045591684,4.165597804520648,4.293496456867054,755336000
2017-08-09,4.249545574188232,4.252014717601925,4.139918055513224,4.158683168704528,530784000
2017-08-10,4.067575931549072,4.263127662214037,4.057452580003508,4.250781939253161,1328088000
2017-08-11,3.850788116455078,3.925848338733967,3.7754811211007193,3.8799233513539586,1497196000
2017-08-14,4.157942771911621,4.161646251912019,3.930786736714276,3.94239142929182,1279020000
2017-08-15,4.1228814125061035,4.189299629735953,4.08856111868237,4.163127556502514,764532000
2017-08-16,4.077696800231934,4.161399018125928,4.045352105197908,4.137942862485216,596632000
2017-08-17,3.9868345260620117,4.0863386996607,3.9846126266117894,4.069302410425473,525444000
2017-08-18,3.987575054168701,4.058191233687583,3.941650072100153,4.041154474630883,601204000
2017-08-21,3.9295523166656494,4.023377659651114,3.8856026883052284,4.012019975187817,623672000
