Date,Open,High,Low,Close,Adj Close,Volume
2016-05-20,7.170000076293945,7.184999942779541,7.050000190734863,7.119999885559082,5.557867527008057,9317200
2016-05-23,7.152500152587891,7.21750020980835,7.077499866485596,7.117499828338623,5.555917263031006,8022800
2016-05-24,7.097499847412109,7.239999771118164,7.037499904632568,7.175000190734863,5.600801467895508,14090400
2016-05-25,7.192500114440918,7.460000038146973,7.167500019073486,7.432499885559082,5.801806449890137,18447200
2016-05-26,7.497499942779541,7.605000019073486,7.472499847412109,7.494999885559082,5.850593090057373,13702000
2016-05-27,7.010000228881836,7.232500076293945,6.912499904632568,7.199999809265137,5.620316505432129,30238400
2016-05-31,7.222499847412109,7.337500095367432,7.15749979019165,7.275000095367432,5.678861618041992,39743200
2016-06-01,7.255000114440918,7.300000190734863,7.112500190734863,7.237500190734863,5.649588584899902,14889200
2016-06-02,7.244999885559082,7.329999923706055,7.1875,7.222499847412109,5.637880325317383,7872400
2016-06-03,7.239999771118164,7.262499809265137,7.077499866485596,7.15749979019165,5.5871405601501465,8838800
2016-06-06,7.067500114440918,7.150000095367432,7.010000228881836,7.117499828338623,5.628659248352051,7820800
2016-06-07,7.122499942779541,7.197500228881836,7.099999904632568,7.114999771118164,5.626681327819824,7284000
2016-06-08,7.117499828338623,7.15500020980835,7.045000076293945,7.057499885559082,5.581210136413574,7681600
2016-06-09,7.017499923706055,7.067500114440918,6.787499904632568,6.817500114440918,5.39141321182251,13588000
2016-06-10,6.737500190734863,6.737500190734863,6.539999961853027,6.632500171661377,5.245110988616943,18088400
2016-06-13,6.612500190734863,6.667500019073486,6.505000114440918,6.507500171661377,5.14625883102417,9326800
2016-06-14,6.492499828338623,6.510000228881836,6.337500095367432,6.432499885559082,5.086946964263916,12596000
2016-06-15,6.425000190734863,6.605000019073486,6.402500152587891,6.53249979019165,5.166029930114746,14506400
2016-06-16,6.514999866485596,6.545000076293945,6.432499885559082,6.482500076293945,5.126488208770752,8923200
2016-06-17,6.494999885559082,6.650000095367432,6.445000171661377,6.537499904632568,5.169982433319092,10379200
2016-06-20,6.612500190734863,6.704999923706055,6.587500095367432,6.599999904632568,5.219409465789795,9122400
2016-06-21,6.59250020980835,6.612500190734863,6.427499771118164,6.460000038146973,5.108694076538086,6278400
2016-06-22,6.489999771118164,6.570000171661377,6.452499866485596,6.5,5.140327453613281,7146800
2016-06-23,6.607500076293945,6.637499809265137,6.542500019073486,6.582499980926514,5.205569744110107,6074000
2016-06-24,6.320000171661377,6.432499885559082,6.315000057220459,6.335000038146973,5.009842395782471,7372000
2016-06-27,6.327499866485596,6.492499828338623,6.295000076293945,6.375,5.041475296020508,12242800
2016-06-28,6.457499980926514,6.545000076293945,6.40500020980835,6.512499809265137,5.150213718414307,11523200
2016-06-29,6.617499828338623,6.742499828338623,6.59250020980835,6.602499961853027,5.221386909484863,9941200
2016-06-30,6.627500057220459,6.672500133514404,6.505000114440918,6.644999980926514,5.2549967765808105,7436800
2016-07-01,6.71999979019165,6.84499979019165,6.682499885559082,6.764999866485596,5.349895477294922,10530400
2016-07-05,6.757500171661377,6.764999866485596,6.489999771118164,6.574999809265137,5.199639320373535,8564400
2016-07-06,6.557499885559082,6.619999885559082,6.432499885559082,6.617499828338623,5.233248710632324,9961200
2016-07-07,6.630000114440918,6.757500171661377,6.547500133514404,6.582499980926514,5.205569744110107,9082800
2016-07-08,6.667500019073486,6.847499847412109,6.664999961853027,6.84250020980835,5.4111833572387695,8416400
2016-07-11,7.027500152587891,7.197500228881836,7.012499809265137,7.112500190734863,5.624704837799072,14266800
2016-07-12,7.179999828338623,7.242499828338623,7.125,7.184999942779541,5.682039737701416,12093200
2016-07-13,7.210000038146973,7.300000190734863,7.170000076293945,7.212500095367432,5.703786849975586,11811200
2016-07-14,7.237500190734863,7.275000095367432,7.114999771118164,7.15500020980835,5.6583147048950195,7988400
2016-07-15,7.199999809265137,7.199999809265137,6.994999885559082,6.997499942779541,5.5337605476379395,9874000
2016-07-18,7.0,7.599999904632568,6.96750020980835,7.547500133514404,5.9687113761901855,31168800
2016-07-19,7.71750020980835,7.824999809265137,7.502500057220459,7.547500133514404,5.9687113761901855,17436800
2016-07-20,7.527500152587891,7.829999923706055,7.510000228881836,7.78000020980835,6.152576923370361,15084400
2016-07-21,7.787499904632568,7.962500095367432,7.737500190734863,7.752500057220459,6.130829334259033,17460400
2016-07-22,7.75,7.797500133514404,7.662499904632568,7.702499866485596,6.0912885665893555,10361600
2016-07-25,7.630000114440918,7.739999771118164,7.512499809265137,7.71999979019165,6.105127811431885,9008800
2016-07-26,7.704999923706055,7.824999809265137,7.610000133514404,7.8125,6.178277969360352,10084400
2016-07-27,7.855000019073486,7.894999980926514,7.775000095367432,7.829999923706055,6.192118167877197,8732800
2016-07-28,7.800000190734863,7.832499980926514,7.697500228881836,7.792500019073486,6.162461280822754,5687600
2016-07-29,7.8125,7.8125,7.639999866485596,7.737500190734863,6.118966579437256,6389200
2016-08-01,7.742499828338623,7.747499942779541,7.545000076293945,7.587500095367432,6.0003437995910645,11550400
2016-08-02,7.639999866485596,7.65500020980835,7.304999828338623,7.309999942779541,5.7808918952941895,13682800
2016-08-03,7.260000228881836,7.457499980926514,7.142499923706055,7.409999847412109,5.859973907470703,9440400
2016-08-04,7.385000228881836,7.5,7.357500076293945,7.414999961853027,5.863927364349365,4826400
2016-08-05,7.472499847412109,7.647500038146973,7.452499866485596,7.510000228881836,5.939055442810059,10449200
2016-08-08,7.534999847412109,7.597499847412109,7.409999847412109,7.447500228881836,5.88962984085083,8176400
2016-08-09,7.440000057220459,7.554999828338623,7.375,7.40749979019165,5.857996463775635,8990400
2016-08-10,7.400000095367432,7.557499885559082,7.400000095367432,7.537499904632568,5.960803031921387,7001200
2016-08-11,7.632500171661377,7.792500019073486,7.607500076293945,7.777500152587891,6.150600433349609,9911200
2016-08-12,7.75,7.932499885559082,7.704999923706055,7.837500095367432,6.198049068450928,8584000
2016-08-15,7.827499866485596,8.020000457763672,7.827499866485596,7.932499885559082,6.273176670074463,5720400
2016-08-16,7.914999961853027,7.987500190734863,7.789999961853027,7.792500019073486,6.162461280822754,6347600
2016-08-17,7.71750020980835,7.735000133514404,7.625,7.704999923706055,6.093265533447266,7049600
2016-08-18,7.732500076293945,7.797500133514404,7.642499923706055,7.792500019073486,6.162461280822754,6320400
2016-08-19,7.764999866485596,7.980000019073486,7.722499847412109,7.929999828338623,6.271199703216553,8659200
2016-08-22,8.0,8.024999618530273,7.815000057220459,7.864999771118164,6.219796657562256,6687600
2016-08-23,8.007499694824219,8.167499542236328,7.957499980926514,8.022500038146973,6.344351291656494,11361200
2016-08-24,8.032500267028809,8.102499961853027,7.90500020980835,7.927499771118164,6.269222736358643,10861600
2016-08-25,7.917500019073486,8.0625,7.820000171661377,8.039999961853027,6.358189582824707,24669200
2016-08-26,7.554999828338623,7.627500057220459,7.172500133514404,7.184999942779541,5.682039737701416,57973600
2016-08-29,7.1875,7.242499828338623,7.085000038146973,7.242499828338623,5.727511405944824,17622400
2016-08-30,7.222499847412109,7.239999771118164,7.067500114440918,7.122499942779541,5.632612705230713,11436400
2016-08-31,7.119999885559082,7.237500190734863,7.077499866485596,7.097499847412109,5.612843036651611,11312000
2016-09-01,7.117499828338623,7.144999980926514,6.992499828338623,7.007500171661377,5.541668891906738,8379200
2016-09-02,7.052499771118164,7.119999885559082,7.010000228881836,7.097499847412109,5.612843036651611,6760400
2016-09-06,7.09499979019165,7.167500019073486,7.0625,7.09250020980835,5.608888149261475,7776400
2016-09-07,7.007500171661377,7.057499885559082,6.972499847412109,7.03249979019165,5.63493013381958,6064400
2016-09-08,6.992499828338623,7.027500152587891,6.9375,6.945000171661377,5.564818859100342,6915200
2016-09-09,6.985000133514404,7.007500171661377,6.792500019073486,6.795000076293945,5.444628715515137,9941600
2016-09-12,6.84499979019165,6.84499979019165,6.712500095367432,6.760000228881836,5.41658353805542,14428000
2016-09-13,6.737500190734863,6.847499847412109,6.702499866485596,6.747499942779541,5.4065680503845215,11301600
2016-09-14,6.90749979019165,6.90749979019165,6.735000133514404,6.757500171661377,5.414580821990967,7417200
2016-09-15,6.71999979019165,6.817500114440918,6.672500133514404,6.8125,5.4586501121521,8842000
2016-09-16,6.802499771118164,6.815000057220459,6.724999904632568,6.772500038146973,5.426599979400635,7688000
2016-09-19,6.847499847412109,7.045000076293945,6.847499847412109,6.974999904632568,5.588857173919678,13399200
2016-09-20,7.019999980926514,7.045000076293945,6.90749979019165,6.929999828338623,5.552800178527832,7460400
2016-09-21,6.947500228881836,7.039999961853027,6.927499771118164,7.03249979019165,5.63493013381958,6654800
2016-09-22,7.072500228881836,7.112500190734863,6.972499847412109,7.067500114440918,5.662974834442139,7161200
2016-09-23,7.059999942779541,7.144999980926514,7.047500133514404,7.047500133514404,5.646949291229248,5480800
2016-09-26,7.027500152587891,7.050000190734863,6.909999847412109,6.909999847412109,5.536774158477783,4299600
2016-09-27,6.912499904632568,6.940000057220459,6.817500114440918,6.857500076293945,5.4947075843811035,5772000
2016-09-28,6.862500190734863,6.965000152587891,6.800000190734863,6.872499942779541,5.5067267417907715,4665600
2016-09-29,6.875,6.914999961853027,6.78249979019165,6.784999847412109,5.436615943908691,7032400
2016-09-30,6.84499979019165,6.925000190734863,6.8125,6.897500038146973,5.526758670806885,7155200
2016-10-03,6.897500038146973,6.965000152587891,6.862500190734863,6.945000171661377,5.564818859100342,6501600
2016-10-04,6.945000171661377,6.960000038146973,6.757500171661377,6.78249979019165,5.434611797332764,9382800
2016-10-05,6.817500114440918,6.869999885559082,6.737500190734863,6.800000190734863,5.448634147644043,7764400
2016-10-06,6.769999980926514,6.775000095367432,6.574999809265137,6.670000076293945,5.344468593597412,14990000
2016-10-07,6.699999809265137,6.732500076293945,6.617499828338623,6.670000076293945,5.344468593597412,8581600
2016-10-10,6.710000038146973,6.784999847412109,6.662499904632568,6.707499980926514,5.374516487121582,6398400
2016-10-11,6.704999923706055,6.715000152587891,6.502500057220459,6.512499809265137,5.218269348144531,8568800
2016-10-12,6.534999847412109,6.614999771118164,6.5,6.53000020980835,5.232291221618652,9787200
2016-10-13,6.5,6.534999847412109,6.337500095367432,6.367499828338623,5.102086067199707,10721200
2016-10-14,6.394999980926514,6.422500133514404,6.277500152587891,6.34499979019165,5.084057807922363,12544400
2016-10-17,6.329999923706055,6.392499923706055,6.162499904632568,6.175000190734863,4.947841167449951,21926000
2016-10-18,6.242499828338623,6.277500152587891,6.195000171661377,6.204999923706055,4.971878528594971,8277600
2016-10-19,6.21999979019165,6.252500057220459,6.112500190734863,6.25,5.007936000823975,9329600
2016-10-20,6.237500190734863,6.300000190734863,6.227499961853027,6.277500152587891,5.029971122741699,9061600
2016-10-21,6.272500038146973,6.272500038146973,6.179999828338623,6.252500057220459,5.009939670562744,7012800
2016-10-24,6.34250020980835,6.34250020980835,6.212500095367432,6.284999847412109,5.035980224609375,7494000
2016-10-25,6.255000114440918,6.287499904632568,6.162499904632568,6.1875,4.957857131958008,7639600
2016-10-26,6.182499885559082,6.297500133514404,6.087500095367432,6.192500114440918,4.961863040924072,13295600
2016-10-27,6.210000038146973,6.227499961853027,5.972499847412109,5.997499942779541,4.8056159019470215,10813600
2016-10-28,5.997499942779541,6.054999828338623,5.922500133514404,5.974999904632568,4.787586688995361,7484400
2016-10-31,5.987500190734863,6.045000076293945,5.940000057220459,6.012499809265137,4.8176350593566895,8604800
2016-11-01,6.002500057220459,6.002500057220459,5.829999923706055,5.889999866485596,4.719479084014893,9996800
2016-11-02,5.147500038146973,5.385000228881836,5.025000095367432,5.232500076293945,4.1926445960998535,54613200
2016-11-03,5.192500114440918,5.230000019073486,5.130000114440918,5.207499980926514,4.17261266708374,22239600
2016-11-04,5.197500228881836,5.304999828338623,5.152500152587891,5.182499885559082,4.152580261230469,12305600
2016-11-07,5.25,5.382500171661377,5.1875,5.309999942779541,4.25474214553833,11527200
2016-11-08,5.284999847412109,5.3125,5.215000152587891,5.227499961853027,4.188637733459473,7536000
2016-11-09,5.147500038146973,5.402500152587891,5.125,5.382500171661377,4.312834739685059,6962000
2016-11-10,5.440000057220459,5.630000114440918,5.427499771118164,5.46750020980835,4.3809428215026855,10095200
2016-11-11,5.452499866485596,5.59250020980835,5.375,5.579999923706055,4.471085071563721,8789600
2016-11-14,5.610000133514404,5.822500228881836,5.599999904632568,5.747499942779541,4.605298042297363,8301600
2016-11-15,5.732500076293945,5.747499942779541,5.547500133514404,5.662499904632568,4.537189483642578,8867200
2016-11-16,5.632500171661377,5.795000076293945,5.610000133514404,5.764999866485596,4.619320392608643,6833200
2016-11-17,5.827499866485596,5.875,5.752500057220459,5.864999771118164,4.699446201324463,4574000
2016-11-18,5.84250020980835,5.885000228881836,5.757500171661377,5.864999771118164,4.699446201324463,6716000
2016-11-21,5.882500171661377,5.892499923706055,5.789999961853027,5.864999771118164,4.699446201324463,8942000
2016-11-22,5.922500133514404,6.052499771118164,5.900000095367432,6.027500152587891,4.829653739929199,14966800
2016-11-23,6.195000171661377,6.602499961853027,6.159999847412109,6.514999866485596,5.220272541046143,37507200
2016-11-25,6.534999847412109,6.622499942779541,6.445000171661377,6.454999923706055,5.172195911407471,9253200
2016-11-28,6.5,6.5,6.190000057220459,6.287499904632568,5.037982940673828,11262800
2016-11-29,6.212500095367432,6.257500171661377,6.087500095367432,6.122499942779541,4.979024410247803,9284400
2016-11-30,6.114999771118164,6.210000038146973,6.0625,6.172500133514404,5.019686222076416,12769200
2016-12-01,6.164999961853027,6.255000114440918,6.112500190734863,6.159999847412109,5.009520530700684,5762800
2016-12-02,6.152500152587891,6.207499980926514,6.03249979019165,6.067500114440918,4.934296607971191,6291200
2016-12-05,6.110000133514404,6.21999979019165,6.067500114440918,6.130000114440918,4.985124111175537,9341200
2016-12-06,6.162499904632568,6.232500076293945,6.147500038146973,6.222499847412109,5.060347557067871,6032000
2016-12-07,6.292500019073486,6.527500152587891,6.289999961853027,6.485000133514404,5.27382230758667,11197200
2016-12-08,6.5,6.545000076293945,6.385000228881836,6.492499828338623,5.279921054840088,12400800
2016-12-09,6.474999904632568,6.582499980926514,6.442500114440918,6.505000114440918,5.29008674621582,9806800
2016-12-12,6.514999866485596,6.617499828338623,6.442500114440918,6.605000019073486,5.3714094161987305,8584800
2016-12-13,6.627500057220459,6.712500095367432,6.582499980926514,6.597499847412109,5.3653106689453125,9597200
2016-12-14,6.585000038146973,6.605000019073486,6.297500133514404,6.320000171661377,5.139638423919678,9493200
2016-12-15,6.317500114440918,6.427499771118164,6.275000095367432,6.335000038146973,5.151836395263672,7859200
2016-12-16,6.337500095367432,6.420000076293945,6.322500228881836,6.355000019073486,5.168101787567139,13533200
2016-12-19,6.352499961853027,6.477499961853027,6.352499961853027,6.474999904632568,5.265688896179199,5266800
2016-12-20,6.465000152587891,6.539999961853027,6.460000038146973,6.53000020980835,5.3104166984558105,4126800
2016-12-21,6.517499923706055,6.635000228881836,6.462500095367432,6.597499847412109,5.3653106689453125,7517600
2016-12-22,6.59250020980835,6.59250020980835,6.260000228881836,6.264999866485596,5.094910621643066,9186000
2016-12-23,6.389999866485596,6.502500057220459,6.329999923706055,6.352499961853027,5.166068077087402,7910400
2016-12-27,6.352499961853027,6.5,6.349999904632568,6.487500190734863,5.27585506439209,6384400
2016-12-28,6.447500228881836,6.487500190734863,6.269999980926514,6.317500114440918,5.137604713439941,6864400
2016-12-29,6.309999942779541,6.440000057220459,6.309999942779541,6.335000038146973,5.151836395263672,6859200
2016-12-30,6.355000019073486,6.4375,6.304999828338623,6.315000057220459,5.1355719566345215,6991200
2017-01-03,6.360000133514404,6.367499828338623,6.255000114440918,6.34250020980835,5.157936096191406,7765600
2017-01-04,6.394999980926514,6.512499809265137,6.394999980926514,6.480000019073486,5.2697553634643555,8977200
2017-01-05,6.389999866485596,6.389999866485596,6.224999904632568,6.25,5.082711696624756,12150800
2017-01-06,6.287499904632568,6.292500019073486,6.125,6.130000114440918,4.985124111175537,9334400
2017-01-09,6.150000095367432,6.164999961853027,6.082499980926514,6.122499942779541,4.979024410247803,6586800
2017-01-10,6.130000114440918,6.275000095367432,6.110000133514404,6.159999847412109,5.009520530700684,8972400
2017-01-11,6.184999942779541,6.28249979019165,6.125,6.152500152587891,5.003421306610107,10173600
2017-01-12,6.152500152587891,6.235000133514404,6.144999980926514,6.179999828338623,5.025785446166992,10572800
2017-01-13,5.572500228881836,5.797500133514404,5.567500114440918,5.682499885559082,4.621201515197754,59295600
2017-01-17,5.684999942779541,5.9375,5.670000076293945,5.835000038146973,4.7452192306518555,19933600
2017-01-18,5.824999809265137,5.90500020980835,5.724999904632568,5.872499942779541,4.7757158279418945,8723600
2017-01-19,5.882500171661377,5.922500133514404,5.795000076293945,5.827499866485596,4.739120006561279,8009600
2017-01-20,5.864999771118164,5.90749979019165,5.832499980926514,5.894999980926514,4.794013500213623,10264400
2017-01-23,5.917500019073486,6.0,5.862500190734863,5.982500076293945,4.865171909332275,8745200
2017-01-24,5.985000133514404,6.037499904632568,5.929999828338623,5.96750020980835,4.852973937988281,11402400
2017-01-25,6.0,6.054999828338623,5.982500076293945,6.042500019073486,4.913965225219727,7550800
2017-01-26,6.0625,6.172500133514404,6.03000020980835,6.054999828338623,4.924130916595459,12641200
2017-01-27,6.070000171661377,6.125,5.989999771118164,6.077499866485596,4.942428112030029,10677600
2017-01-30,6.03000020980835,6.057499885559082,5.962500095367432,6.045000076293945,4.915998458862305,6925200
2017-01-31,5.994999885559082,6.135000228881836,5.965000152587891,6.122499942779541,4.979024410247803,6387600
2017-02-01,6.122499942779541,6.159999847412109,6.019999980926514,6.074999809265137,4.940395355224609,7011600
2017-02-02,6.097499847412109,6.144999980926514,6.067500114440918,6.09499979019165,4.956660747528076,6607200
2017-02-03,6.087500095367432,6.224999904632568,6.070000171661377,6.184999942779541,5.02985143661499,8970800
2017-02-06,6.184999942779541,6.237500190734863,6.130000114440918,6.170000076293945,5.017653465270996,6818400
2017-02-07,6.175000190734863,6.25,6.127500057220459,6.15749979019165,5.0074872970581055,8718400
